Team,Game ID,Type,Inning,Score
Marlins,748130,Offensive,2,0
Marlins,748130,Offensive,3,0
Marlins,748130,Offensive,4,0
Nationals,748130,Offensive,1,0
Nationals,748130,Offensive,2,0
Nationals,748130,Offensive,3,0
Nationals,748130,Offensive,4,0
Marlins,748128,Offensive,1,0
Marlins,748128,Offensive,2,0
Marlins,748128,Offensive,3,0
Marlins,748128,Offensive,4,0
Cardinals,748128,Offensive,1,0
Cardinals,748128,Offensive,2,0
Cardinals,748128,Offensive,3,0
Cardinals,748128,Offensive,4,0
Red Sox,748115,Offensive,1,0
Red Sox,748115,Offensive,2,0
Red Sox,748115,Offensive,3,0
Red Sox,748115,Offensive,4,1
Red Sox,748115,Offensive,5,0
Red Sox,748115,Offensive,6,0
Red Sox,748115,Offensive,7,0
Red Sox,748115,Offensive,8,0
Red Sox,748115,Offensive,9,0
Tigers,748115,Offensive,1,0
Tigers,748115,Offensive,2,1
Tigers,748115,Offensive,3,0
Tigers,748115,Offensive,4,0
Tigers,748115,Offensive,5,1
Tigers,748115,Offensive,6,0
Tigers,748115,Offensive,7,0
Tigers,748115,Offensive,8,0
Tigers,748115,Offensive,9,0
Cardinals,748118,Offensive,1,0
Cardinals,748118,Offensive,2,0
Cardinals,748118,Offensive,3,0
Cardinals,748118,Offensive,4,0
Cardinals,748118,Offensive,5,0
Cardinals,748118,Offensive,6,0
Cardinals,748118,Offensive,7,0
Cardinals,748118,Offensive,8,0
Cardinals,748118,Offensive,9,0
Nationals,748118,Offensive,1,0
Nationals,748118,Offensive,2,0
Nationals,748118,Offensive,3,0
Nationals,748118,Offensive,4,1
Nationals,748118,Offensive,5,0
Nationals,748118,Offensive,6,0
Nationals,748118,Offensive,7,0
Nationals,748118,Offensive,8,0
Nationals,748118,Offensive,9,0
Pirates,748116,Offensive,1,1
Pirates,748116,Offensive,2,2
Pirates,748116,Offensive,3,2
Pirates,748116,Offensive,4,0
Pirates,748116,Offensive,5,0
Pirates,748116,Offensive,6,1
Pirates,748116,Offensive,7,0
Pirates,748116,Offensive,8,0
Pirates,748116,Offensive,9,1
Rays,748116,Offensive,1,0
Rays,748116,Offensive,2,0
Rays,748116,Offensive,3,1
Rays,748116,Offensive,4,1
Rays,748116,Offensive,5,0
Rays,748116,Offensive,6,1
Rays,748116,Offensive,7,0
Rays,748116,Offensive,8,0
Rays,748116,Offensive,9,0
Twins,748117,Offensive,1,0
Twins,748117,Offensive,2,1
Twins,748117,Offensive,3,1
Twins,748117,Offensive,4,4
Twins,748117,Offensive,5,0
Twins,748117,Offensive,6,1
Twins,748117,Offensive,7,0
Twins,748117,Offensive,8,0
Twins,748117,Offensive,9,0
Orioles,748117,Offensive,1,0
Orioles,748117,Offensive,2,0
Orioles,748117,Offensive,3,0
Orioles,748117,Offensive,4,0
Orioles,748117,Offensive,5,0
Orioles,748117,Offensive,6,0
Orioles,748117,Offensive,7,0
Orioles,748117,Offensive,8,0
Orioles,748117,Offensive,9,2
Braves,748114,Offensive,1,2
Braves,748114,Offensive,2,0
Braves,748114,Offensive,3,0
Braves,748114,Offensive,4,0
Braves,748114,Offensive,5,0
Braves,748114,Offensive,6,0
Braves,748114,Offensive,7,0
Braves,748114,Offensive,8,0
Braves,748114,Offensive,9,1
Twins,748114,Offensive,1,0
Twins,748114,Offensive,2,0
Twins,748114,Offensive,3,0
Twins,748114,Offensive,4,2
Twins,748114,Offensive,5,1
Twins,748114,Offensive,6,0
Twins,748114,Offensive,7,1
Twins,748114,Offensive,8,0
Twins,748114,Offensive,9,0
Phillies,748113,Offensive,1,0
Phillies,748113,Offensive,2,0
Phillies,748113,Offensive,3,0
Phillies,748113,Offensive,4,1
Phillies,748113,Offensive,5,0
Phillies,748113,Offensive,6,0
Phillies,748113,Offensive,7,1
Phillies,748113,Offensive,8,0
Phillies,748113,Offensive,9,0
Blue Jays,748113,Offensive,1,1
Blue Jays,748113,Offensive,2,0
Blue Jays,748113,Offensive,3,0
Blue Jays,748113,Offensive,4,0
Blue Jays,748113,Offensive,5,3
Blue Jays,748113,Offensive,6,0
Blue Jays,748113,Offensive,7,1
Blue Jays,748113,Offensive,8,0
Blue Jays,748113,Offensive,9,0
Athletics,748107,Offensive,1,3
Athletics,748107,Offensive,2,0
Athletics,748107,Offensive,3,1
Athletics,748107,Offensive,4,2
Athletics,748107,Offensive,5,2
Athletics,748107,Offensive,6,0
Athletics,748107,Offensive,7,0
Athletics,748107,Offensive,8,0
Athletics,748107,Offensive,9,0
Reds,748107,Offensive,1,1
Reds,748107,Offensive,2,2
Reds,748107,Offensive,3,0
Reds,748107,Offensive,4,2
Reds,748107,Offensive,5,100
Reds,748107,Offensive,6,0
Reds,748107,Offensive,7,0
Reds,748107,Offensive,8,0
Reds,748107,Offensive,9,15
Angels,748111,Offensive,1,1
Angels,748111,Offensive,2,0
Angels,748111,Offensive,3,0
Angels,748111,Offensive,4,0
Angels,748111,Offensive,5,2
Angels,748111,Offensive,6,0
Angels,748111,Offensive,7,0
Angels,748111,Offensive,8,0
Angels,748111,Offensive,9,0
Rangers,748111,Offensive,1,0
Rangers,748111,Offensive,2,0
Rangers,748111,Offensive,3,1
Rangers,748111,Offensive,4,0
Rangers,748111,Offensive,5,0
Rangers,748111,Offensive,6,0
Rangers,748111,Offensive,7,0
Rangers,748111,Offensive,8,1
Rangers,748111,Offensive,9,0
D-backs,748109,Offensive,1,0
D-backs,748109,Offensive,2,1
D-backs,748109,Offensive,3,0
D-backs,748109,Offensive,4,0
D-backs,748109,Offensive,5,0
D-backs,748109,Offensive,6,0
D-backs,748109,Offensive,7,0
D-backs,748109,Offensive,8,0
D-backs,748109,Offensive,9,1
White Sox,748109,Offensive,1,0
White Sox,748109,Offensive,2,1
White Sox,748109,Offensive,3,2
White Sox,748109,Offensive,4,1
White Sox,748109,Offensive,5,0
White Sox,748109,Offensive,6,1
White Sox,748109,Offensive,7,0
White Sox,748109,Offensive,8,0
White Sox,748109,Offensive,9,0
Cubs,748110,Offensive,1,0
Cubs,748110,Offensive,2,0
Cubs,748110,Offensive,3,0
Cubs,748110,Offensive,4,0
Cubs,748110,Offensive,5,1
Cubs,748110,Offensive,6,0
Cubs,748110,Offensive,7,0
Cubs,748110,Offensive,8,0
Cubs,748110,Offensive,9,0
Padres,748110,Offensive,1,0
Padres,748110,Offensive,2,0
Padres,748110,Offensive,3,1
Padres,748110,Offensive,4,0
Padres,748110,Offensive,5,0
Padres,748110,Offensive,6,0
Padres,748110,Offensive,7,0
Padres,748110,Offensive,8,1
Padres,748110,Offensive,9,0
Giants,748106,Offensive,1,0
Giants,748106,Offensive,2,2
Giants,748106,Offensive,3,0
Giants,748106,Offensive,4,5
Giants,748106,Offensive,5,2
Giants,748106,Offensive,6,0
Giants,748106,Offensive,7,0
Giants,748106,Offensive,8,0
Giants,748106,Offensive,9,1
Rockies,748106,Offensive,1,0
Rockies,748106,Offensive,2,0
Rockies,748106,Offensive,3,1
Rockies,748106,Offensive,4,3
Rockies,748106,Offensive,5,5
Rockies,748106,Offensive,6,0
Rockies,748106,Offensive,7,3
Rockies,748106,Offensive,8,0
Rockies,748106,Offensive,9,0
Yankees,748112,Offensive,1,0
Yankees,748112,Offensive,2,0
Yankees,748112,Offensive,3,0
Yankees,748112,Offensive,4,0
Yankees,748112,Offensive,5,0
Yankees,748112,Offensive,6,0
Yankees,748112,Offensive,7,3
Yankees,748112,Offensive,8,0
Yankees,748112,Offensive,9,0
Marlins,748112,Offensive,1,0
Marlins,748112,Offensive,2,0
Marlins,748112,Offensive,3,0
Marlins,748112,Offensive,4,0
Marlins,748112,Offensive,5,0
Marlins,748112,Offensive,6,1
Marlins,748112,Offensive,7,0
Marlins,748112,Offensive,8,1
Marlins,748112,Offensive,9,0
Rays,748104,Offensive,1,0
Rays,748104,Offensive,2,0
Rays,748104,Offensive,3,2
Rays,748104,Offensive,4,1
Rays,748104,Offensive,5,1
Rays,748104,Offensive,6,0
Rays,748104,Offensive,7,0
Rays,748104,Offensive,8,0
Rays,748104,Offensive,9,0
Red Sox,748104,Offensive,1,0
Red Sox,748104,Offensive,2,1
Red Sox,748104,Offensive,3,4
Red Sox,748104,Offensive,4,0
Red Sox,748104,Offensive,5,2
Red Sox,748104,Offensive,6,0
Red Sox,748104,Offensive,7,0
Red Sox,748104,Offensive,8,0
Red Sox,748104,Offensive,9,0
Blue Jays,748102,Offensive,1,0
Blue Jays,748102,Offensive,2,0
Blue Jays,748102,Offensive,3,1
Blue Jays,748102,Offensive,4,0
Blue Jays,748102,Offensive,5,2
Blue Jays,748102,Offensive,6,0
Blue Jays,748102,Offensive,7,0
Blue Jays,748102,Offensive,8,2
Blue Jays,748102,Offensive,9,0
Pirates,748102,Offensive,1,0
Pirates,748102,Offensive,2,0
Pirates,748102,Offensive,3,0
Pirates,748102,Offensive,4,0
Pirates,748102,Offensive,5,1
Pirates,748102,Offensive,6,0
Pirates,748102,Offensive,7,2
Pirates,748102,Offensive,8,3
Pirates,748102,Offensive,9,0
Twins,748105,Offensive,1,1
Twins,748105,Offensive,2,0
Twins,748105,Offensive,3,0
Twins,748105,Offensive,4,1
Twins,748105,Offensive,5,0
Twins,748105,Offensive,6,1
Twins,748105,Offensive,7,1
Twins,748105,Offensive,8,0
Twins,748105,Offensive,9,0
Cardinals,748105,Offensive,1,1
Cardinals,748105,Offensive,2,0
Cardinals,748105,Offensive,3,4
Cardinals,748105,Offensive,4,0
Cardinals,748105,Offensive,5,0
Cardinals,748105,Offensive,6,0
Cardinals,748105,Offensive,7,0
Cardinals,748105,Offensive,8,0
Cardinals,748105,Offensive,9,0
Orioles,748108,Offensive,1,1
Orioles,748108,Offensive,2,0
Orioles,748108,Offensive,3,0
Orioles,748108,Offensive,4,0
Orioles,748108,Offensive,5,0
Orioles,748108,Offensive,6,1
Orioles,748108,Offensive,7,0
Orioles,748108,Offensive,8,0
Orioles,748108,Offensive,9,1
Phillies,748108,Offensive,1,0
Phillies,748108,Offensive,2,0
Phillies,748108,Offensive,3,0
Phillies,748108,Offensive,4,1
Phillies,748108,Offensive,5,0
Phillies,748108,Offensive,6,0
Phillies,748108,Offensive,7,0
Phillies,748108,Offensive,8,0
Phillies,748108,Offensive,9,1
Tigers,748103,Offensive,1,0
Tigers,748103,Offensive,2,0
Tigers,748103,Offensive,3,0
Tigers,748103,Offensive,4,0
Tigers,748103,Offensive,5,0
Tigers,748103,Offensive,6,0
Tigers,748103,Offensive,7,0
Tigers,748103,Offensive,8,0
Tigers,748103,Offensive,9,0
Braves,748103,Offensive,1,0
Braves,748103,Offensive,2,0
Braves,748103,Offensive,3,0
Braves,748103,Offensive,4,0
Braves,748103,Offensive,5,0
Braves,748103,Offensive,6,1
Braves,748103,Offensive,7,0
Braves,748103,Offensive,8,2
Braves,748103,Offensive,9,0
Marlins,748101,Offensive,1,0
Marlins,748101,Offensive,2,0
Marlins,748101,Offensive,3,0
Marlins,748101,Offensive,4,0
Marlins,748101,Offensive,5,0
Marlins,748101,Offensive,6,0
Marlins,748101,Offensive,7,0
Marlins,748101,Offensive,8,1
Marlins,748101,Offensive,9,1
Astros,748101,Offensive,1,0
Astros,748101,Offensive,2,0
Astros,748101,Offensive,3,0
Astros,748101,Offensive,4,0
Astros,748101,Offensive,5,0
Astros,748101,Offensive,6,0
Astros,748101,Offensive,7,0
Astros,748101,Offensive,8,0
Astros,748101,Offensive,9,0
Yankees,748098,Offensive,1,0
Yankees,748098,Offensive,2,0
Yankees,748098,Offensive,3,0
Yankees,748098,Offensive,4,0
Yankees,748098,Offensive,5,3
Yankees,748098,Offensive,6,0
Yankees,748098,Offensive,7,0
Yankees,748098,Offensive,8,1
Yankees,748098,Offensive,9,0
Mets,748098,Offensive,1,0
Mets,748098,Offensive,2,0
Mets,748098,Offensive,3,5
Mets,748098,Offensive,4,0
Mets,748098,Offensive,5,0
Mets,748098,Offensive,6,0
Mets,748098,Offensive,7,0
Mets,748098,Offensive,8,0
Mets,748098,Offensive,9,0
Mariners,748096,Offensive,1,1
Mariners,748096,Offensive,2,0
Mariners,748096,Offensive,3,0
Mariners,748096,Offensive,4,0
Mariners,748096,Offensive,5,0
Mariners,748096,Offensive,6,0
Mariners,748096,Offensive,7,0
Mariners,748096,Offensive,8,0
Mariners,748096,Offensive,9,0
Guardians,748096,Offensive,1,0
Guardians,748096,Offensive,2,0
Guardians,748096,Offensive,3,1
Guardians,748096,Offensive,4,1
Guardians,748096,Offensive,5,2
Guardians,748096,Offensive,6,0
Guardians,748096,Offensive,7,0
Guardians,748096,Offensive,8,0
Guardians,748096,Offensive,9,0
Brewers,748097,Offensive,1,4
Brewers,748097,Offensive,2,0
Brewers,748097,Offensive,3,1
Brewers,748097,Offensive,4,0
Brewers,748097,Offensive,5,0
Brewers,748097,Offensive,6,1
Brewers,748097,Offensive,7,1
Brewers,748097,Offensive,8,0
Brewers,748097,Offensive,9,1
Giants,748097,Offensive,1,0
Giants,748097,Offensive,2,0
Giants,748097,Offensive,3,4
Giants,748097,Offensive,4,6
Giants,748097,Offensive,5,1
Giants,748097,Offensive,6,0
Giants,748097,Offensive,7,2
Giants,748097,Offensive,8,0
Giants,748097,Offensive,9,0
Padres,748094,Offensive,1,0
Padres,748094,Offensive,2,0
Padres,748094,Offensive,3,0
Padres,748094,Offensive,4,2
Padres,748094,Offensive,5,0
Padres,748094,Offensive,6,1
Padres,748094,Offensive,7,0
Padres,748094,Offensive,8,0
Padres,748094,Offensive,9,0
D-backs,748094,Offensive,1,0
D-backs,748094,Offensive,2,1
D-backs,748094,Offensive,3,4
D-backs,748094,Offensive,4,0
D-backs,748094,Offensive,5,0
D-backs,748094,Offensive,6,0
D-backs,748094,Offensive,7,0
D-backs,748094,Offensive,8,0
D-backs,748094,Offensive,9,0
Rangers,748095,Offensive,1,2
Rangers,748095,Offensive,2,4
Rangers,748095,Offensive,3,0
Rangers,748095,Offensive,4,0
Rangers,748095,Offensive,5,0
Rangers,748095,Offensive,6,1
Rangers,748095,Offensive,7,1
Rangers,748095,Offensive,8,0
Rangers,748095,Offensive,9,2
Mariners,748095,Offensive,1,2
Mariners,748095,Offensive,2,0
Mariners,748095,Offensive,3,1
Mariners,748095,Offensive,4,4
Mariners,748095,Offensive,5,0
Mariners,748095,Offensive,6,2
Mariners,748095,Offensive,7,0
Mariners,748095,Offensive,8,0
Mariners,748095,Offensive,9,0
Cubs,748099,Offensive,1,0
Cubs,748099,Offensive,2,0
Cubs,748099,Offensive,3,0
Cubs,748099,Offensive,4,0
Cubs,748099,Offensive,5,0
Cubs,748099,Offensive,6,0
Cubs,748099,Offensive,7,0
Cubs,748099,Offensive,8,0
Cubs,748099,Offensive,9,0
Royals,748099,Offensive,1,0
Royals,748099,Offensive,2,0
Royals,748099,Offensive,3,1
Royals,748099,Offensive,4,0
Royals,748099,Offensive,5,0
Royals,748099,Offensive,6,0
Royals,748099,Offensive,7,3
Royals,748099,Offensive,8,0
Royals,748099,Offensive,9,0
Angels,748100,Offensive,1,0
Angels,748100,Offensive,2,0
Angels,748100,Offensive,3,0
Angels,748100,Offensive,4,1
Angels,748100,Offensive,5,2
Angels,748100,Offensive,6,0
Angels,748100,Offensive,7,1
Angels,748100,Offensive,8,0
Angels,748100,Offensive,9,0
Dodgers,748100,Offensive,1,0
Dodgers,748100,Offensive,2,0
Dodgers,748100,Offensive,3,0
Dodgers,748100,Offensive,4,0
Dodgers,748100,Offensive,5,0
Dodgers,748100,Offensive,6,0
Dodgers,748100,Offensive,7,0
Dodgers,748100,Offensive,8,0
Dodgers,748100,Offensive,9,0
Red Sox,748093,Offensive,1,0
Red Sox,748093,Offensive,2,1
Red Sox,748093,Offensive,3,0
Red Sox,748093,Offensive,4,0
Red Sox,748093,Offensive,5,0
Red Sox,748093,Offensive,6,0
Red Sox,748093,Offensive,7,0
Red Sox,748093,Offensive,8,0
Red Sox,748093,Offensive,9,0
Twins,748093,Offensive,1,0
Twins,748093,Offensive,2,0
Twins,748093,Offensive,3,3
Twins,748093,Offensive,4,2
Twins,748093,Offensive,5,0
Twins,748093,Offensive,6,2
Twins,748093,Offensive,7,0
Twins,748093,Offensive,8,0
Twins,748093,Offensive,9,0
Rays,748089,Offensive,1,1
Rays,748089,Offensive,2,0
Rays,748089,Offensive,3,0
Rays,748089,Offensive,4,2
Rays,748089,Offensive,5,0
Rays,748089,Offensive,6,1
Rays,748089,Offensive,7,0
Rays,748089,Offensive,8,0
Rays,748089,Offensive,9,0
Yankees,748089,Offensive,1,0
Yankees,748089,Offensive,2,0
Yankees,748089,Offensive,3,0
Yankees,748089,Offensive,4,0
Yankees,748089,Offensive,5,1
Yankees,748089,Offensive,6,1
Yankees,748089,Offensive,7,0
Yankees,748089,Offensive,8,1
Yankees,748089,Offensive,9,0
Nationals,748092,Offensive,1,0
Nationals,748092,Offensive,2,0
Nationals,748092,Offensive,3,3
Nationals,748092,Offensive,4,2
Nationals,748092,Offensive,5,3
Nationals,748092,Offensive,6,1
Nationals,748092,Offensive,7,0
Nationals,748092,Offensive,8,0
Nationals,748092,Offensive,9,0
Marlins,748092,Offensive,1,0
Marlins,748092,Offensive,2,0
Marlins,748092,Offensive,3,2
Marlins,748092,Offensive,4,0
Marlins,748092,Offensive,5,0
Marlins,748092,Offensive,6,0
Marlins,748092,Offensive,7,1
Marlins,748092,Offensive,8,0
Marlins,748092,Offensive,9,0
Angels,748090,Offensive,1,0
Angels,748090,Offensive,2,0
Angels,748090,Offensive,3,3
Angels,748090,Offensive,4,1
Angels,748090,Offensive,5,0
Angels,748090,Offensive,6,1
Angels,748090,Offensive,7,0
Angels,748090,Offensive,8,0
Angels,748090,Offensive,9,0
Cubs,748090,Offensive,1,0
Cubs,748090,Offensive,2,1
Cubs,748090,Offensive,3,0
Cubs,748090,Offensive,4,0
Cubs,748090,Offensive,5,4
Cubs,748090,Offensive,6,0
Cubs,748090,Offensive,7,0
Cubs,748090,Offensive,8,1
Cubs,748090,Offensive,9,0
Mariners,748083,Offensive,1,0
Mariners,748083,Offensive,2,0
Mariners,748083,Offensive,3,1
Mariners,748083,Offensive,4,2
Mariners,748083,Offensive,5,0
Mariners,748083,Offensive,6,5
Mariners,748083,Offensive,7,0
Mariners,748083,Offensive,8,0
Mariners,748083,Offensive,9,0
Royals,748083,Offensive,1,1
Royals,748083,Offensive,2,1
Royals,748083,Offensive,3,3
Royals,748083,Offensive,4,0
Royals,748083,Offensive,5,0
Royals,748083,Offensive,6,2
Royals,748083,Offensive,7,0
Royals,748083,Offensive,8,0
Royals,748083,Offensive,9,0
Dodgers,748085,Offensive,1,1
Dodgers,748085,Offensive,2,2
Dodgers,748085,Offensive,3,0
Dodgers,748085,Offensive,4,4
Dodgers,748085,Offensive,5,3
Dodgers,748085,Offensive,6,0
Dodgers,748085,Offensive,7,0
Dodgers,748085,Offensive,8,2
Dodgers,748085,Offensive,9,0
White Sox,748085,Offensive,1,3
White Sox,748085,Offensive,2,0
White Sox,748085,Offensive,3,2
White Sox,748085,Offensive,4,2
White Sox,748085,Offensive,5,0
White Sox,748085,Offensive,6,0
White Sox,748085,Offensive,7,0
White Sox,748085,Offensive,8,0
White Sox,748085,Offensive,9,2
Brewers,748080,Offensive,1,1
Brewers,748080,Offensive,2,0
Brewers,748080,Offensive,3,0
Brewers,748080,Offensive,4,0
Brewers,748080,Offensive,5,1
Brewers,748080,Offensive,6,0
Brewers,748080,Offensive,7,0
Brewers,748080,Offensive,8,0
Brewers,748080,Offensive,9,0
Reds,748080,Offensive,1,0
Reds,748080,Offensive,2,0
Reds,748080,Offensive,3,0
Reds,748080,Offensive,4,0
Reds,748080,Offensive,5,0
Reds,748080,Offensive,6,0
Reds,748080,Offensive,7,0
Reds,748080,Offensive,8,0
Reds,748080,Offensive,9,0
Athletics,748084,Offensive,1,3
Athletics,748084,Offensive,2,0
Athletics,748084,Offensive,3,0
Athletics,748084,Offensive,4,1
Athletics,748084,Offensive,5,2
Athletics,748084,Offensive,6,1
Athletics,748084,Offensive,7,0
Athletics,748084,Offensive,8,0
Athletics,748084,Offensive,9,5
Angels,748084,Offensive,1,0
Angels,748084,Offensive,2,1
Angels,748084,Offensive,3,0
Angels,748084,Offensive,4,0
Angels,748084,Offensive,5,4
Angels,748084,Offensive,6,0
Angels,748084,Offensive,7,0
Angels,748084,Offensive,8,0
Angels,748084,Offensive,9,0
Reds,748087,Offensive,1,2
Reds,748087,Offensive,2,0
Reds,748087,Offensive,3,2
Reds,748087,Offensive,4,1
Reds,748087,Offensive,5,1
Reds,748087,Offensive,6,0
Reds,748087,Offensive,7,0
Reds,748087,Offensive,8,0
Reds,748087,Offensive,9,0
Padres,748087,Offensive,1,1
Padres,748087,Offensive,2,0
Padres,748087,Offensive,3,1
Padres,748087,Offensive,4,0
Padres,748087,Offensive,5,0
Padres,748087,Offensive,6,0
Padres,748087,Offensive,7,0
Padres,748087,Offensive,8,0
Padres,748087,Offensive,9,0
Rangers,748082,Offensive,1,0
Rangers,748082,Offensive,2,1
Rangers,748082,Offensive,3,0
Rangers,748082,Offensive,4,3
Rangers,748082,Offensive,5,0
Rangers,748082,Offensive,6,0
Rangers,748082,Offensive,7,2
Rangers,748082,Offensive,8,0
Rangers,748082,Offensive,9,0
Rockies,748082,Offensive,1,3
Rockies,748082,Offensive,2,1
Rockies,748082,Offensive,3,0
Rockies,748082,Offensive,4,0
Rockies,748082,Offensive,5,0
Rockies,748082,Offensive,6,0
Rockies,748082,Offensive,7,0
Rockies,748082,Offensive,8,2
Rockies,748082,Offensive,9,0
Guardians,748086,Offensive,1,1
Guardians,748086,Offensive,2,1
Guardians,748086,Offensive,3,0
Guardians,748086,Offensive,4,1
Guardians,748086,Offensive,5,0
Guardians,748086,Offensive,6,0
Guardians,748086,Offensive,7,0
Guardians,748086,Offensive,8,0
Guardians,748086,Offensive,9,0
Brewers,748086,Offensive,1,0
Brewers,748086,Offensive,2,0
Brewers,748086,Offensive,3,0
Brewers,748086,Offensive,4,0
Brewers,748086,Offensive,5,2
Brewers,748086,Offensive,6,1
Brewers,748086,Offensive,7,0
Brewers,748086,Offensive,8,0
Brewers,748086,Offensive,9,0
Pirates,748088,Offensive,1,0
Pirates,748088,Offensive,2,0
Pirates,748088,Offensive,3,0
Pirates,748088,Offensive,4,0
Pirates,748088,Offensive,5,4
Pirates,748088,Offensive,6,0
Pirates,748088,Offensive,7,0
Pirates,748088,Offensive,8,0
Pirates,748088,Offensive,9,0
Orioles,748088,Offensive,1,2
Orioles,748088,Offensive,2,0
Orioles,748088,Offensive,3,1
Orioles,748088,Offensive,4,0
Orioles,748088,Offensive,5,1
Orioles,748088,Offensive,6,0
Orioles,748088,Offensive,7,0
Orioles,748088,Offensive,8,2
Orioles,748088,Offensive,9,0
Mets,748091,Offensive,1,0
Mets,748091,Offensive,2,0
Mets,748091,Offensive,3,0
Mets,748091,Offensive,4,0
Astros,748091,Offensive,1,0
Astros,748091,Offensive,2,0
Astros,748091,Offensive,3,0
Astros,748091,Offensive,4,0
Astros,748079,Offensive,1,4
Astros,748079,Offensive,2,0
Astros,748079,Offensive,3,0
Astros,748079,Offensive,4,0
Astros,748079,Offensive,5,0
Astros,748079,Offensive,6,0
Astros,748079,Offensive,7,2
Astros,748079,Offensive,8,0
Astros,748079,Offensive,9,0
Cardinals,748079,Offensive,1,0
Cardinals,748079,Offensive,2,1
Cardinals,748079,Offensive,3,1
Cardinals,748079,Offensive,4,1
Cardinals,748079,Offensive,5,0
Cardinals,748079,Offensive,6,0
Cardinals,748079,Offensive,7,0
Cardinals,748079,Offensive,8,0
Cardinals,748079,Offensive,9,0
Phillies,748076,Offensive,1,0
Phillies,748076,Offensive,2,0
Phillies,748076,Offensive,3,2
Phillies,748076,Offensive,4,0
Phillies,748076,Offensive,5,0
Phillies,748076,Offensive,6,0
Phillies,748076,Offensive,7,0
Phillies,748076,Offensive,8,0
Phillies,748076,Offensive,9,0
Rays,748076,Offensive,1,3
Rays,748076,Offensive,2,0
Rays,748076,Offensive,3,0
Rays,748076,Offensive,4,0
Rays,748076,Offensive,5,0
Rays,748076,Offensive,6,0
Rays,748076,Offensive,7,0
Rays,748076,Offensive,8,0
Rays,748076,Offensive,9,0
Braves,748075,Offensive,1,0
Braves,748075,Offensive,2,2
Braves,748075,Offensive,3,0
Braves,748075,Offensive,4,0
Braves,748075,Offensive,5,1
Braves,748075,Offensive,6,0
Braves,748075,Offensive,7,0
Braves,748075,Offensive,8,0
Braves,748075,Offensive,9,0
Red Sox,748075,Offensive,1,1
Red Sox,748075,Offensive,2,0
Red Sox,748075,Offensive,3,0
Red Sox,748075,Offensive,4,0
